,_id,count
10849,서림첨사(西林僉使),1
10850,서리[書題](書吏[書題]),1
10851,서릉도정(西陵都正),1
10852,서로도원수(西路都元帥),1
10853,서도포도장(西道捕盜將),1
10854,서궐개건도감제조(西闕改建都監提調),1
10855,색랑관(色郞官),1
10856,상호도감도제조영중추부사(上號都監都提調領中樞府事),1
10857,상호당상(上號堂上),1
10858,상호군훈련도감대장(上護軍訓鍊都監大將),1
10859,상호군초무사(上護軍招撫使),1
10860,상호군의주영위사(上護軍義州迎慰使),1
10861,상호(尙弧),1
10862,상토군관(上土軍官),1
10863,상촉(尙燭),1
10864,상천사별통사(上天使別通事),1
10865,상책(尙冊),1
10866,상지평(上持平),1
10867,상주토포사(尙州討捕使),1
10868,상주진주도병마도절제사(尙州晉州道兵馬都節制使),1
10869,상주진주도도절제사(尙州晉州道都節制使),1
10870,상주전영장(尙州前營將),1
10871,상주서(上注書),1
10872,상주국문하시중(上柱國門下侍中),1
10873,상좌제조대사헌(常坐提調大司憲),1
10874,상정소도제조(詳定所都提調),1
10875,상정도감제조(詳定都監提調),1
10876,상정관제조삼사우복야(詳定官提調三司右僕射),1
10877,상장(上將),1
10878,상의찬성사(商議贊成事),1
10879,상의중추원부사(商議中樞院副使),1
10880,상의제조영돈녕부사(尙衣提調領敦寧府事),1
10881,상의원첨정산릉도감낭청(尙衣院僉正山陵都監郎廳),1
10882,상의원제조정승(尙衣院提調政丞),1
10883,상의원정산릉도감낭관(尙衣院正山陵都監郞官),1
10884,상의원정빈전도감낭청(尙衣院正殯殿都監郞廳),1
10885,상의원사어(尙衣院司御),1
10886,상의원별감행사직(尙衣院別監行司直),1
10887,상의사주사(尙衣司主事),1
10888,상의별제(尙衣別提),1
10889,상원현감(祥原縣監),1
10890,상원수(上元帥),1
10891,상원군토포군관(祥原郡討捕軍官),1
10892,상원군사(祥原郡事),1
10893,상원군부인(祥原郡夫人),1
10894,상원교도(祥原敎導),1
10895,상운전찰방(祥雲前察訪),1
10896,상운도찰방(祥雲道察訪),1
10897,상시봉원도감제조(上諡奉園都監提調),1
10898,상시봉원도감도제조우의정(上諡封園都監都提調右議政),1
10899,상시관좌참찬(上試官左參贊),1
10900,상선시릉내시(尙膳侍陵內侍),1
10901,상선감좌감승(尙膳監左監丞),1
10902,상서주부(尙瑞注簿),1
10903,상서좌복야(尙書左僕射),1
10904,상서윤(尙瑞尹),1
10905,상서소윤(尙書少尹),1
10906,상서녹사(尙瑞錄事),1
10907,상사도체찰사(上四道體察使),1
10908,상복색제조(喪服色提調),1
10909,상번한림(上番翰林),1
10910,상방사제조(尙房司提調),1
10911,상방별제(尙方別提),1
10912,상만호(上萬戶),1
10913,상림원사(上林園史),1
10914,상궐수직승지(上闕守直承旨),1
10915,상·부사(上副使),1
10916,삼화전전부사(三和前前府使),1
10917,삼화전부사(三和前府使),1
10918,삼화방어사(三和防禦使),1
10919,삼천진권관(三千鎭權管),1
10920,삼척포첨절제사(三陟浦僉節制使),1
10921,삼척포첨사(三陟浦僉使),1
10922,삼척포만호(三陟浦萬戶),1
10923,삼척첨사(三陟僉使),1
10924,삼척진첨절제사(三陟鎭僉節制使),1
10925,삼척군사(三陟郡事),1
10926,삼수현감(三水縣監),1
10927,삼삼파권관(森森坡權管),1
10928,삼사좌승(三司左丞),1
10929,삼사좌복야영서운관사(三司左僕射領書雲觀事),1
10930,삼사장사(三司長史),1
10931,삼사자의(三司諮議),1
10932,삼사당상(三司堂上),1
10933,삼례찰방(三禮察訪),1
10934,삼등현령(三嶝縣令),1
10935,삼등현감(三登縣監),1
10936,삼등군수(三登郡守),1
10937,삼도체복사(三道體覆使),1
10938,삼도절제사(三道節制使),1
10939,삼도수군도지휘사(三道水軍都指揮使),1
10940,삼도독향어사(三道督餉御史),1
10941,삼도도체찰사(三道道體察使),1
10942,삼도도순찰사(三道都巡察使),1
10943,삼도경차관(三道敬差官),1
10944,삼도감제조(三都監提調),1
10945,삼남암행어사(三南暗行御史),1
10946,삼남순검사(三南巡檢使),1
10947,삼남도총섭(三南都摠攝),1
10948,삼군수군통제사(三軍水軍統制使),1
10949,삼군부중군절제사(三軍府中軍節制使),1
10950,삼군도체찰사(三軍都體察使),1
10951,삼군도사(三軍都事),1
10952,삼군녹사(三軍錄事),1
10953,삼가전현감(三嘉前縣監),1
10954,산학별제(算學別提),1
10955,산학박사(算學博士),1
10956,산학(算學),1
10957,산천단순심별감(山川壇巡審別監),1
10958,산음어사(山陰御史),1
10959,산원(散員),1
10960,산양회보권관(山羊會堡權管),1
10961,산실청도제조(産室廳都提調),1
10962,산성포만호(山城浦萬戶),1
10963,산성수성장(山城守城將),1
10964,산성대장(山城大將),1
10965,산선차비(繖扇差備),1
10966,산서노안부동지(山西潞安府同知),1
10967,산산별장(蒜山別將),1
10968,산사(算士),1
10969,산릉주감제조(山陵主監提調),1
10970,산릉제조총호사(山陵提調摠護使),1
10971,산릉석의중수도감도제조(山陵石儀重修都監都提調),1
10972,산릉석물중수도감제조(山陵石物重修都監提調),1
10973,산릉도감총호사(山陵都監摠護使),1
10974,산릉도감제조행판돈녕(山陵都監提調行判敦寧),1
10975,산릉도감제조우참찬(山陵都監提調右參贊),1
10976,산릉도감전제조(山陵都監전提調),1
10977,산동포정사사우참의(山東布政使司右參議),1
10978,산달도겸감목(山達島兼監牧),1
10979,삭천부사(朔川府使),1
10980,삭주진첨절제사(朔州鎭僉節制使),1
10981,삭주군수(朔州郡守),1
10982,삭녕교도(朔寧敎導),1
10983,삭녕갑사(朔寧甲士),1
10984,사후통사(伺候通事),1
10985,사후장(伺候將),1
10986,사헌집의(司獻執義),1
10987,사헌집의(司憲執儀),1
10988,사헌집의(使憲執義),1
10989,사헌주집의(司憲府執義),1
10990,사헌장무장령(司憲掌務掌令),1
10991,사헌장무(司憲掌務),1
10992,사헌부헌납(司憲府獻納),1
10993,사헌부집의낭관(司憲府執義郞官),1
10994,사헌부지평지제교(司憲府持平知製敎),1
10995,사헌부지평봉렬대부(司憲府持平奉列大夫),1
10996,사헌부정언(司憲府正言),1
10997,사헌부정령(司憲府掌令),1
10998,사헌부장무(司憲府掌務),1
10999,사헌부장렬(司憲府掌令),1
11000,사헌부시평(司憲府持平),1
11001,사헌부사대부(司憲府士大夫),1
11002,사헌부대사헌천추사(司憲府大司憲千秋使),1
11003,사헌부대사헌겸세자우부빈객(司憲府大司憲兼世子右副賓客),1
11004,사헌부대사헌겸동지춘추관사(司憲府大司憲兼同知春秋館事),1
11005,사헌부내관(司憲府內官),1
11006,사헌부겸대사헌(司憲府兼大司憲),1
11007,사헌(司憲),1
11008,사핵어사(査覈御史),1
11009,사학교수(四學敎授),1
11010,사하북만호(斜下北萬戶),1
11011,사하북권관(斜下北權管),1
11012,사포서제조(司圃署提調),1
11013,사포서별제평택현감(司圃署別提平澤縣監),1
11014,사포사(査逋使),1
11015,사포별검(司圃別檢),1
11016,사평전연사별제(司評典涓司別提),1
11017,사평우윤(司平右尹),1
11018,사축별제(司畜別提),1
11019,사천전전현감(泗川前前縣監),1
11020,사천군수(泗川郡守),1
11021,사진어사(査陳御史),1
11022,사직직장(社稷直長),1
11023,사직전사(社稷典祀),1
11024,사직신위서사관(社稷神位書寫官),1
11025,사지수복(事知守僕),1
11026,사준별감(司樽別監),1
11027,사제정사사례감태감(賜祭正使司禮監太監),1
11028,사제부정(司宰副正),1
11029,사정어사(査正御史),1
11030,사정어사(査定御史),1
11031,사정어사(函陽査正御史),1
11032,사재판사(司宰判事),1
11033,사재시정(司宰寺正),1
11034,사재감제조(司帝監提調),1
11035,사재감정산릉도감낭청(司宰監正山陵都監郎廳),1
11036,사재감정산릉도감낭관(司宰監正山陵都監郞官),1
11037,사재감부정산릉도감낭청(司宰監副正山陵都監郞廳),1
11038,사재감부정분예빈시낭청(司宰監副正分禮賓寺郞廳),1
11039,사재감별좌(司宰監別坐),1
11040,사자관(寫字官),1
11041,사인체찰사종사관(舍人體察使從事官),1
11042,사이제조(司彝提調),1
11043,사이제거(司彝提擧),1
11044,사의산릉도감낭관(司議山陵都監郎官),1
11045,사의사직(司衣司直),1
11046,사읍시도겸감목(沙邑時島兼監牧),1
11047,사은진표사(謝恩進表使),1
11048,사은진주겸동지정사(謝恩陳奏兼冬至正使),1
11049,사은사호조판서(謝恩使戶曹判書),1
11050,사은사행호군(謝恩使行護軍),1
11051,사은사판삼사사(謝恩使判三司事),1
11052,사은사이조판서(謝恩使吏曹判書),1
11053,사은사우찬성(謝恩使右贊成),1
11054,사은사우의정(謝恩使右議政),1
11055,사은사영돈녕부사(謝恩使領敦寧府事),1
11056,사은사서장관응교(謝恩使書狀官應敎),1
11057,사은사상사(謝恩使上使),1
11058,사은사부사우윤(謝恩使副使右尹),1
11059,사은사겸진하사(謝恩使兼進賀使),1
11060,사은사겸진주정사(謝恩使兼陳奏正使),1
11061,사은사겸주청정사(謝恩使兼奏請正使),1
11062,사은사겸동지정사(謝恩使兼冬至正使),1
11063,사은사겸동지사(謝恩使兼冬至使),1
11064,사은사(賜恩使)동지총제(同知摠制),1
11065,사은겸진하정사(謝恩兼陳賀正使),1
11066,사은겸진하상사(謝恩兼進賀上使),1
11067,사은겸진하사서장관(謝恩兼進賀使書狀官),1
11068,사은겸진위상사(謝恩兼陳慰上使),1
11069,사은겸진위사서장관(謝恩兼陳慰使書狀官),1
11070,사은겸진위부사(謝恩兼陳慰副使),1
11071,사은겸주청사(謝恩兼奏請使)부사,1
11072,사은겸주청사(謝恩兼奏請使),1
11073,사은겸동지정사(謝恩兼同知正使),1
11074,사은겸동지부사(謝恩兼冬至副使),1
11075,사옹직장(司甕直長),1
11076,사옹원별좌(司饔院別坐),1
11077,사옹원별검(司饔院別檢),1
11078,사온주부(四醞注簿),1
11079,사온주부(司醞注簿),1
11080,사온주부(司醞主簿),1
11081,사온승(司醞丞),1
11082,사온서승(司醞署丞),1
11083,사예통정대부대사성(大司成司藝通政大夫),1
11084,사예절충장군호분위대호군(四藝折衝將軍虎賁衛大護軍),1
11085,사예선산어사(司藝善山御史),1
11086,사예산릉도감낭관(司藝山陵都監郎官),1
11087,사예교위(司隷校尉),1
11088,사역원훈도(司譯院訓導),1
11089,사역원지사(司譯院知事),1
11090,사역원정(司驛院正),1
11091,사역원사(司譯院事),1
11092,사역원부제조(司譯院副提調),1
11093,사수주부(司水注簿),1
11094,사수감(司水監),1
11095,사성헌납초계군수(司成獻納草溪郡守),1
11096,사성국장도감낭관(司成國葬都監郎官),1
11097,사성계몽진강관(司成啓蒙進講官),1
11098,사섬판사(司贍判事),1
11099,사섬주부(司贍主簿),1
11100,사섬정덕진행향사(司贍正德津行香使),1
11101,사섬정(司贍正),1
11102,사섬시판관(司贍寺判官),1
11103,사섬시참봉(司贍寺參奉),1
11104,사섬시제조(司贍寺提調),1
11105,사섬시제조(司贍寺提調,1
11106,사섬시정분예빈시낭청(司贍寺正分禮賓寺郞廳),1
11107,사섬시봉사(司贍寺奉事),1
11108,사섬서령(司贍署令),1
11109,사섬봉사(司贍奉事),1
11110,사산감역관(四山監役官),1
11111,사복제조(司僕堤調),1
11112,사복정양주성황사행향사(司僕正楊州城隍祠行香使),1
11113,사복정경차관(司僕正敬差官),1
11114,사복장(司僕將),1
11115,사복시판사(司僕寺判事),1
11116,사복시첨정질정관(司僕寺僉正質正官),1
11117,사복시첨정옥천군수(司僕寺僉正沃川郡守),1
11118,사복시주부(司僕寺注簿),1
11119,사복시정빈전도감낭청(司僕寺正殯殿都監郞廳),1
11120,사복시정빈전도감낭관(司僕寺正殯殿都監郞官),1
11121,사복시정문사관(司僕寺正問事官),1
11122,사복시정겸승문원참교(司僕寺正兼承文院參校),1
11123,사복시윤(司僕寺尹),1
11124,사복시소윤(司僕寺少尹),1
11125,사복시소윤(司僕寺小尹),1
11126,사복시부정진휼경차관(司僕寺副正賑恤敬差官),1
11127,사복시구임관(司僕寺久任官),1
11128,사복시겸판사(司僕寺兼判事),1
11129,사복소경(司僕少卿),1
11130,사복도제조(司僕都提調),1
11131,사민종사관(徙民從事官),1
11132,사민안집도순찰사(徙民安集都巡察使),1
11133,사민안접사(徙民安接使),1
11134,사민순찰사(徙民巡察使),1
11135,사민도체찰사(徙民都體察使),1
11136,사민도순찰사(徙民都巡察使),1
11137,사문박사(四門博士),1
11138,사무총재(事務總裁),1
11139,사무부총재(事務副總裁),1
11140,사마동만호(斜麽洞萬戶),1
11141,사리(司吏),1
11142,사량진만호(蛇梁鎭萬戶),1
11143,사량권관(蛇粱權管),1
11144,사도체찰사겸도원수의정부좌의정(四道體察使兼都元帥議政府左議政),1
11145,사도첨사(蛇渡僉使),1
11146,사도주부(司䆃主簿),1
11147,사도정한강행향사(司導正漢江行香使),1
11148,사도도체찰사겸도원수의정부좌의정(四道都體察使兼都元帥議政府左議政),1
11149,사도도순무사(四道都巡撫使),1
11150,사도도검찰사(四道都檢察使),1
11151,사대장(射隊長),1
11152,사대부(士大夫),1
11153,사농주부(司農注簿),1
11154,사금패두(司禁牌頭),1
11155,사관접반사(査官接伴使),1
11156,사과포도순검사(司果捕盜巡檢使),1
11157,사고참봉(史庫參奉),1
11158,사간판결사가선대부(司諫判決事嘉善大夫),1
11159,사간원좌·우헌납(司諫院左右獻納),1
11160,사간원사간(詞諫院司諫),1
11161,사간원대사간司諫院(大司諫),1
11162,사간어사(司諫御史),1
11163,사간양재찰방(司諫良才察訪),1
11164,사간겸필선(司諫兼弼善),1
11165,빙고별제(永庫別提),1
11166,빙고별검(永庫別檢),1
11167,빈전도감판사(殯殿都監判事),1
11168,빈전도감도청낭청(殯殿都監都廳郞廳),1
11169,빈전도감도청(殯殿都監都廳),1
11170,빈전도감도제조(殯殿都監都提調),1
11171,빈전도감도제조(嬪殿都監都提調),1
11172,빈전도감(殯殿都監),1
11173,빈전당상(殯殿堂上),1
11174,빈전관리(殯殿管理),1
11175,빈궁예장묘소도감도제조(殯宮禮葬墓所都監都提調),1
11176,빈궁도제조(殯宮都提調),1
11177,빈궁도감제조(殯宮都監提調),1
11178,빈궁도감도제조(殯宮都監都提調),1
11179,빈궁도감(殯宮都監),1
11180,빈객이사(賓客貳師),1
11181,빈객예조판서(賓客禮曹判書),1
11182,빈객겸박사(賓客兼博士),1
11183,비융사제조(備戎司提調),1
11184,비원검무관(祕苑檢務官),1
11185,비안전현감(比安前縣監),1
11186,비안전전현감(比安前前縣監),1
11187,비신호군(備身護軍),1
11188,비석소제조(碑石所提調),1
11189,비서장(祕書長),1
11190,비서승겸장례(祕書丞兼掌禮),1
11191,비서랑(祕書郞),1
11192,비서감중승(祕書監中丞),1
11193,비서감경(祕書監卿),1
11194,비서감(祕書監),1
11195,비변사종사관(備邊司從事官),1
11196,비변사부제조(備邊司副提調),1
11197,비국제조남한수어대장(備局提調南漢守禦大將),1
11198,비국제조(備局提調),1
11199,분호조낭청(分戶曹郞廳),1
11200,분토연대갑사(分土煙臺甲士),1
11201,분충장의광국보조정책정난공신(奮忠杖義匡國輔祚定策靖難功臣),1
11202,분조대장(分朝大將),1
11203,분익위(分翊衛),1
11204,분의정국추성정난공신가정대부(奮義靖國推誠定難功臣嘉靖大夫),1
11205,분의정국공신숭록대부파성군(奮義靖國功臣崇祿大夫坡城君),1
11206,분의정국공신숭록대부(奮義靖國功臣崇祿大夫),1
11207,분예빈시낭청통선랑(分禮賓寺郞廳通善郞),1
11208,분예빈시낭청통덕랑(分禮賓寺郞廳通德郞),1
11209,분예빈시낭청예빈시판관(分禮賓寺郞廳禮賓寺判官),1
11210,분예빈시낭청승문원참교(分禮賓寺郞廳承文院參校),1
11211,분예빈시낭청성균관사예(分禮賓寺郞廳成均館司藝),1
11212,분예빈시낭청사섬시첨정(分禮賓寺郞廳司贍寺僉正),1
11213,분예빈시낭청부사맹(分禮賓寺郞廳副司猛),1
11214,분예빈시낭청부사과(分禮賓寺郞廳副司果),1
11215,분예빈시낭청내자시부정(分禮賓寺郞廳內資寺副正),1
11216,분예빈시낭청김해부사(分禮賓寺郞廳金海府使),1
11217,분예빈녹사(分禮賓錄事),1
11218,분약방제조(分藥房提調),1
11219,분순어사(分巡御史),1
11220,분순부위(奮順副尉),1
11221,분사서(分司書),1
11222,분병조판서(分兵曹判書),1
11223,분병조참지(分兵曹參知),1
11224,분무일등공신(奮武一等功臣),1
11225,분내국제조(分內局提調),1
11226,분교관(分敎官),1
11227,북한산성어사(北漢山城御史),1
11228,북한관성장(北漢管城將),1
11229,북평사군관(北評事軍官),1
11230,북평사겸감진어사(北評事兼監賑御史),1
11231,북청어사(北靑御史),1
11232,북청군수(北靑郡守),1
11233,북정총병관(北征摠兵官),1
11234,북정종사관(北征從事官),1
11235,북정장사선위사(北征將士宣慰使),1
11236,북정우후절도사(北征虞候節度使),1
11237,북정도원수종사관(北征都元帥從事官),1
11238,북정대장중추부지사(北征大將中樞府知事),1
11239,북소위장(北所衛將),1
11240,북부참봉접대도감낭청(北部參奉接待都監郞廳),1
11241,북부령(北部令),1
11242,북부도사(北部都事),1
11243,북부녹사(北部錄事),1
11244,북백(北伯),1
11245,북방정벌종사관(北方征伐從事官),1
11246,북방절도사(北方節度使),1
11247,북문장(北門將),1
11248,북로감진어사(北路監賑御史),1
11249,북도안핵어사(北道按覈御史),1
11250,북도안무사(北道按撫使),1
11251,북도안무사(北道安撫使),1
11252,북도순변사(北道巡邊使),1
11253,북도병마평사(北道兵馬評事),1
11254,북도병마우후(北道兵馬虞候),1
11255,북도병마사(北道兵馬使),1
11256,북도별견어사(北道別遺御史),1
11257,북도독운어사(北道督運御史),1
11258,북도도안무사(北道都按撫使),1
11259,북도관향관(北道管餉官),1
11260,북도겸방어사(北道兼防禦使),1
11261,북관안무사(北關按撫使),1
11262,부평현감(富平縣監),1
11263,부평장교(富平將校),1
11264,부평교수(富平敎授),1
11265,부판사(副判事),1
11266,부총재(副總裁),1
11267,부총관사재감제조(副總管司宰監提調),1
11268,부찰사(副察使),1
11269,부진무(副鎭撫,1
11270,부지사역원사(副知司驛院事),1
11271,부지사(副知事),1
11272,부지돈녕부부사(副知敦寧府府事),1
11273,부주사(副主事),1
11274,부제학예겸춘추(副提學例兼春秋),1
11275,부제학성균관동지(副提學成均館同知),1
11276,부제학동경연(副提學同經筵),1
11277,부제학도사선위사(副提學都司宣慰使),1
11278,부제학경연참찬관(副提學經筵參贊官),1
11279,부제학겸원손보양관(副提學兼元孫輔養官),1
11280,부제학겸성균관동지(副提學兼成均館同知),1
11281,부제학겸동지성균관사(副提學兼同知成均館事),1
11282,부제조행도승지(副提調行都承旨),1
11283,부제조예조참의(副提調禮曹參議),1
11284,부제조부제학(副提調副提學),1
11285,부제조도승지(副提調都承旨),1
11286,부제거(副提擧),1
11287,부정임피어사(副正臨陂御史),1
11288,부정윤(副正尹),1
11289,부정낭관(副正郞官),1
11290,부접반사(副接伴使),1
11291,부전첨(副典籤),1
11292,부의장(副議長),1
11293,부응교겸예문관응교(副應敎兼藝文館應敎),1
11294,부윤부수(富閏副守),1
11295,부영사(副領事),1
11296,부여전군수(扶餘前郡守),1
11297,부여군수(扶餘郡守),1
11298,부언(浮言),1
11299,부안현령(扶安縣令),1
11300,부안오위장(扶安五衛將),1
11301,부안도정(扶安都正),1
11302,부시관경성판관(副試官鏡城判官),1
11303,부시관(副試官),1
11304,부승(府丞),1
11305,부순검사(副巡檢使),1
11306,부수찬겸문학(副修撰兼文學),1
11307,부수찬겸교서교리겸사서남학교수(副修撰兼校書校理兼司書南學敎授),1
11308,부수찬(李修撰),1
11309,부수찬(富修撰),1
11310,부산포수군첨절제사(釜山浦水軍僉節制使),1
11311,부산포만호(釜山浦萬戶),1
11312,부산포군관(釜山浦軍官),1
11313,부산첨절제사(釜山僉節制使),1
11314,부산진첨절제사(釜山鎭僉節制使),1
11315,부산진첨사(釜山鎭僉使),1
11316,부산전훈도(釜山前訓導),1
11317,부사홍문관태학사(副使弘文館太學士),1
11318,부사형조판서(副使刑曹判書),1
11319,부사한성부윤(副使漢城府尹),1
11320,부사판윤(副使判尹),1
11321,부사판관(副使判官),1
11322,부사태감(副司太監),1
11323,부사총제(副使摠制),1
11324,부사참판(副使參判),1
11325,부사참지의정부사(副使參知議政府事),1
11326,부사지중추부사(副使知中樞府事),1
11327,부사지의정부사(副使知議政府事),1
11328,부사지돈녕부사(副使知敦寧副使),1
11329,부사중추원사(副使中樞院使),1
11330,부사제학(副使提學),1
11331,부사일등공신(扶社一等功臣),1
11332,부사이조참판(副使吏曹參判),1
11333,부사우참찬(副司右參贊),1
11334,부사예조참판(副使禮曹參判),1
11335,부사연안부사(府使延安府使),1
11336,부사약(副司鑰),1
11337,부사상호군(副使上護軍),1
11338,부사무관(附事務官),1
11339,부사동지총제(副司同知摠制),1
11340,부사동지중추원사(副使同知中樞院事),1
11341,부사동지중추부사(副使同知中樞府事),1
11342,부사공조참판(副使工曹參判),1
11343,부묘주감제조(祔廟主監提調),1
11344,부묘주감도제조(祔廟主監都提調),1
11345,부묘존숭도감(祔廟尊崇都監),1
11346,부묘도감제조병조판서(祔廟都監提調兵曹判書),1
11347,부묘도감도제조영의정(祔廟都監都提調領議政),1
11348,부묘도감도제조영부사(祔廟都監都提調領副使),1
11349,부령진절제사(富寧鎭節制使),1
11350,부령전부사(富寧前府使),1
11351,부령도호부사(富寧都護府使),1
11352,부령(副令),1
11353,부도통(副都統),1
11354,부녹사(副錄事),1
11355,부궁도감도제조(祔宮都監都提調),1
11356,부궁도감(祔宮都監),1
11357,부교리겸문학(副校理兼文學),1
11358,부경력(府經歷),1
11359,부거현사(富居縣事),1
11360,부거현감(富居縣監),1
11361,봉훈랑행사간원정언(奉訓郞行司諫院正言),1
11362,봉훈대부행사간원정언(奉訓大夫行司諫院正言),1
11363,봉황성진무(鳳凰城鎭撫),1
11364,봉황성지휘(鳳凰城指擂),1
11365,봉호관장례원주사(奉鎬官掌禮院主事),1
11366,봉춘관궁내부주사(奉春官宮內府主事),1
11367,봉청상관장전관(奉靑箱官掌典官),1
11368,봉책관전사(奉策官典祀),1
11369,봉책관(奉冊官),1
11370,봉직랑(奉職郞),1
11371,봉직대부사헌부지평(奉正大夫司憲府持平),1
11372,봉조하광성군(奉朝賀光城君),1
11373,봉정예조의랑(奉正禮曹議郞),1
11374,봉정대부행사간원정언(奉正大夫行司諫院正言),1
11375,봉정대부장령(奉正大夫掌令),1
11376,봉정대부사헌부집의(奉正大夫司憲府執義),1
11377,봉정대부사역원판관(奉正大夫司譯院判官),1
11378,봉정대부사간원헌납(奉正大夫司諫院獻納),1
11379,봉인관궁내부비서관(捧印官宮內府祕書官),1
11380,봉왕정사내궁감태감(封王正使內宮監太監),1
11381,봉옥책관(捧玉冊官),1
11382,봉옥보관(捧玉寶官),1
11383,봉어(奉御),1
11384,봉애책증옥백관좌의정(奉哀冊贈玉帛官左議政),1
11385,봉선대부종부부령(奉善大夫宗簿副令),1
11386,봉상제조(奉常提調),1
11387,봉상정백악삼각산행향사(奉常正白岳三角山行香使),1
11388,봉상영(奉常令),1
11389,봉상시판사(奉常寺判事),1
11390,봉상시첨정분예빈시낭청(奉常寺僉正分禮賓寺郞廳),1
11391,봉상시주부(奉常寺注簿),1
11392,봉상시제조(奉常時提調),1
11393,봉상시소윤(奉常寺少尹),1
11394,봉상시사(奉常寺事),1
11395,봉상시녹사(奉常寺錄事),1
11396,봉상사주사(奉常司主事),1
11397,봉상사부제조(奉賞司副提調),1
11398,봉상부정(奉常副正),1
11399,봉상부녹사(奉常副錄事),1
11400,봉상리(奉常吏),1
11401,봉산어사(鳳山御史),1
11402,봉보부인(奉保夫人),1
11403,봉백관(奉帛官),1
11404,봉묘도감제조(封墓都監提調),1
11405,봉묘도감도제조(封墓都監都提調),1
11406,봉릉도제조(封陵都提調),1
11407,봉릉도감도제조(封陵都監都提調),1
11408,봉례랑(奉禮郞)겸,1
11409,봉렬대부행정언(奉列大夫行正言),1
11410,봉렬대부행사간원헌납(奉列大夫行司諫院獻納),1
11411,봉렬대부장령(奉列大夫掌令),1
11412,봉렬대부사간원헌납(奉列大夫司諫院獻納),1
11413,봉렬대부(奉列大夫),1
11414,봉규겸보덕(奉圭兼輔德),1
11415,봉교명상위솔(奉敎命床衛率),1
11416,본진절제사(本鎭節制使),1
11417,본주판관(本州判官),1
11418,본조좌랑(本曹佐郞),1
11419,본조정랑(本曹正郞),1
11420,본조낭관(本曹郞官),1
11421,본부목사(本府牧使),1
11422,본부감찰(本府監察),1
11423,본도도사(本道都事),1
11424,본도경차관(本道敬差官),1
11425,본궁별감(本宮別監),1
11426,복위선시도감도제조(復位宣諡都監都提調),1
11427,복수사(復讐使),1
11428,복성부수(福城副守),1
11429,복건어사(福建御史),1
11430,보조공신첨서중추원사서원군(補祚功臣僉書中樞院使西原君),1
11431,보조공신참찬문하부사의흥친군위절제사청해군(補祚功臣參贊門下府事義興親軍衛節制使靑海君),1
11432,보조공신지중추원사의흥친군위동지절제사화령군(補祚功臣知中樞院使義興親軍衛同知節制使和寧君),1
11433,보조공신중추원부사용성군(補祚功臣中樞院副使龍城君),1
11434,보조공신동지중추원사의흥친군위동지절제사은천군(補祚功臣同知中樞院事義興親軍衛同知節制使銀川君),1
11435,보전문서사관(寶篆文書寫官),1
11436,보인통정대부(保人通政大夫),1
11437,보을하첨사(甫乙下僉使),1
11438,보을하진첨사(甫乙下鎭僉使),1
11439,보안현찰방(保安縣察訪),1
11440,보안전찰방(保安前察訪),1
11441,보성전전군수(寶城前前郡守),1
11442,보성군사(寶城郡事),1
11443,보산별장(保山別將),1
11444,보사이등공신(保社二等功臣),1
11445,보병참령(步兵參領),1
11446,보병부령(步兵副領),1
11447,보문각직제학(寶文閣直提學),1
11448,보루각도제조(報漏閣都提調),1
11449,보령감무(保寧監務),1
11450,보략소위원(譜略所委員),1
11451,보덕종사관(輔德從事官),1
11452,보덕산릉도감낭청(輔德山陵都監郞廳),1
11453,보국숭록이조판서겸판의금부사(輔國崇祿吏曹判書兼判義禁府事),1
11454,보국숭록영경연(輔國崇祿領經筵),1
11455,보국숭록부원군(輔國崇錄府院君),1
11456,보국숭록대부행판중추부사(輔國崇祿大夫行判中樞府事),1
11457,보국숭록대부청천군(輔國崇祿大夫淸川君),1
11458,보국숭록대부의정부좌찬성(輔國崇祿大夫議政府左贊成),1
11459,보국숭록대부영중추부사(輔國崇祿大夫領中樞府使),1
11460,보국숭록대부영안도관찰사(輔國崇祿大夫永安道觀察使),1
11461,보국숭록대부영산부원군(輔國崇祿大夫永山府院君),1
11462,보국숭록대부영돈녕부사(輔國崇祿大夫領敦寧府事),1
11463,보국숭록대부연성부원군(輔國崇祿大夫延城府院君),1
11464,보국숭록대부여평부원군겸판의금부사(輔國崇祿大夫驪平府院君兼判義禁府事),1
11465,보국숭록대부여원군(輔國崇祿大夫礪原君),1
11466,보국숭록대부양천부원군겸영안도관찰사(輔國崇祿大夫陽川府院君兼兼永安道觀察使),1
11467,보국숭록대부상호군(輔國崇祿大夫上護軍),1
11468,보국숭록교성군(輔國崇祿交城君),1
11469,보국숭록(輔國崇祿),1
11470,보공장군(保功將軍),1
11471,보고통사(報告通事),1
11472,병조판서체찰사(兵曹判書體察使),1
11473,병조판서좌상대장(兵曹判書左廂大將),1
11474,병조판서예문제학(兵曹判書藝文提學),1
11475,병조판서산릉도감제조(兵曹判書山陵都監提調),1
11476,병조판서부사(兵曹判書副使),1
11477,병조판서겸판의금부동지경연사(兵曹判書兼判義禁부同知經筵事),1
11478,병조판서겸판의금(兵曹判書兼判義禁),1
11479,병조판서겸지경연사(兵曹判書兼知經筵事),1
11480,병조판서겸세자빈객(兵曹判書兼世子賓客),1
11481,병조참판평양영위사(兵曹參判平壤迎慰使),1
11482,병조참판정조사(兵曹參判正朝使),1
